"ID","Coder","Ausgabe","Nummer","Seite"
4000984,mf,1762-06-12 00:00:00.000,47,4
4000985,mf,1762-06-12 00:00:00.000,47,4
4000986,mf,1762-06-12 00:00:00.000,47,4
4000987,mf,1762-06-12 00:00:00.000,47,5
4000988,mf,1762-06-12 00:00:00.000,47,5
4000989,mf,1762-06-12 00:00:00.000,47,9
4000990,mf,1762-06-16 00:00:00.000,48,1
4000991,mf,1762-06-16 00:00:00.000,48,1
4000992,mf,1762-06-16 00:00:00.000,48,2
4000993,mf,1762-06-16 00:00:00.000,48,2
4000994,mf,1762-06-16 00:00:00.000,48,2
4000995,mf,1762-06-16 00:00:00.000,48,2
4000996,mf,1762-06-16 00:00:00.000,48,2
4000997,mf,1762-06-16 00:00:00.000,48,2
4000998,mf,1762-06-16 00:00:00.000,48,2
4000999,mf,1762-06-16 00:00:00.000,48,3
4001000,mf,1762-06-16 00:00:00.000,48,3
4001001,mf,1762-06-16 00:00:00.000,48,3
4001002,mf,1762-06-16 00:00:00.000,48,4
4001003,mf,1762-06-16 00:00:00.000,48,4
4001004,mf,1762-06-16 00:00:00.000,48,4
4001005,mf,1762-06-16 00:00:00.000,48,4
4001006,mf,1762-06-16 00:00:00.000,48,4
4001007,mf,1762-06-16 00:00:00.000,48,5
4001008,mf,1762-06-16 00:00:00.000,48,5
4001009,mf,1762-06-16 00:00:00.000,48,5
4001010,mf,1762-06-16 00:00:00.000,48,5
4001011,mf,1762-06-16 00:00:00.000,48,5
4001012,mf,1762-06-16 00:00:00.000,48,5
4001013,mf,1762-06-16 00:00:00.000,48,5
4001014,mf,1762-06-16 00:00:00.000,48,9
4001015,mf,1762-06-16 00:00:00.000,48,13
4001016,mf,1762-06-19 00:00:00.000,49,1
4001017,mf,1762-06-19 00:00:00.000,49,1
4001018,mf,1762-06-19 00:00:00.000,49,2
4001019,mf,1762-06-19 00:00:00.000,49,2
4001020,mf,1762-06-19 00:00:00.000,49,2
4001021,mf,1762-06-19 00:00:00.000,49,2
4001022,mf,1762-06-19 00:00:00.000,49,2
4001023,mf,1762-06-19 00:00:00.000,49,2
4001024,mf,1762-06-19 00:00:00.000,49,3
4001025,mf,1762-06-19 00:00:00.000,49,4
4001026,mf,1762-06-19 00:00:00.000,49,4
4001027,mf,1762-06-19 00:00:00.000,49,4
4001028,mf,1762-06-19 00:00:00.000,49,4
4001029,mf,1762-06-19 00:00:00.000,49,4
4001030,mf,1762-06-19 00:00:00.000,49,5
4001031,mf,1762-06-19 00:00:00.000,49,5
4001032,mf,1762-06-19 00:00:00.000,49,9
4001033,mf,1762-06-23 00:00:00.000,50,1
4001034,mf,1762-06-23 00:00:00.000,50,1
4001035,mf,1762-06-23 00:00:00.000,50,1
4001036,mf,1762-06-23 00:00:00.000,50,2
4001037,mf,1762-06-23 00:00:00.000,50,2
4001038,mf,1762-06-23 00:00:00.000,50,2
4001039,mf,1762-06-23 00:00:00.000,50,2
4001040,mf,1762-06-23 00:00:00.000,50,2
4001041,mf,1762-06-23 00:00:00.000,50,3
4001042,mf,1762-06-23 00:00:00.000,50,4
4001043,mf,1762-06-23 00:00:00.000,50,4
4001044,mf,1762-06-23 00:00:00.000,50,4
4001045,mf,1762-06-23 00:00:00.000,50,4
4001046,mf,1762-06-23 00:00:00.000,50,5
4001047,mf,1762-06-23 00:00:00.000,50,5
4001048,mf,1762-06-23 00:00:00.000,50,5
4001049,mf,1762-06-23 00:00:00.000,50,5
4001050,mf,1762-06-23 00:00:00.000,50,9
4001051,mf,1762-06-23 00:00:00.000,50,9
4001052,mf,1762-06-23 00:00:00.000,50,15
4001053,mf,1762-06-26 00:00:00.000,51,1
4001054,mf,1762-06-26 00:00:00.000,51,1
4001055,mf,1762-06-26 00:00:00.000,51,1
4001056,mf,1762-06-26 00:00:00.000,51,2
4001057,mf,1762-06-26 00:00:00.000,51,2
4001058,mf,1762-06-26 00:00:00.000,51,2
4001059,mf,1762-06-26 00:00:00.000,51,2
4001060,mf,1762-06-26 00:00:00.000,51,2
4001061,mf,1762-06-26 00:00:00.000,51,2
4001062,mf,1762-06-26 00:00:00.000,51,2
4001063,mf,1762-06-26 00:00:00.000,51,2
4001064,mf,1762-06-26 00:00:00.000,51,3
4001065,mf,1762-06-26 00:00:00.000,51,3
4001066,mf,1762-06-26 00:00:00.000,51,3
4001067,mf,1762-06-26 00:00:00.000,51,3
4001068,mf,1762-06-26 00:00:00.000,51,5
4001069,mf,1762-06-26 00:00:00.000,51,5
4001070,mf,1762-06-26 00:00:00.000,51,5
4001071,mf,1762-06-26 00:00:00.000,51,5
4001072,mf,1762-06-26 00:00:00.000,51,9
4001073,mf,1762-06-30 00:00:00.000,52,1
4001074,mf,1762-06-30 00:00:00.000,52,1
4001075,mf,1762-06-30 00:00:00.000,52,1
4001076,mf,1762-06-30 00:00:00.000,52,1
4001077,mf,1762-06-30 00:00:00.000,52,2
4001078,mf,1762-06-30 00:00:00.000,52,2
4001079,mf,1762-06-30 00:00:00.000,52,2
4001080,mf,1762-06-30 00:00:00.000,52,2
4001081,mf,1762-06-30 00:00:00.000,52,2
4001082,mf,1762-06-30 00:00:00.000,52,2
4001083,mf,1762-06-30 00:00:00.000,52,2
4001084,mf,1762-06-30 00:00:00.000,52,2
4001085,mf,1762-06-30 00:00:00.000,52,2
4001086,mf,1762-06-30 00:00:00.000,52,3
4001087,mf,1762-06-30 00:00:00.000,52,3
4001088,mf,1762-06-30 00:00:00.000,52,3
4001089,mf,1762-06-30 00:00:00.000,52,3
4001090,mf,1762-06-30 00:00:00.000,52,3
4001091,mf,1762-06-30 00:00:00.000,52,4
4001092,mf,1762-06-30 00:00:00.000,52,4
4001093,mf,1762-06-30 00:00:00.000,52,4
4001094,mf,1762-06-30 00:00:00.000,52,4
4001095,mf,1762-06-30 00:00:00.000,52,4
4001096,mf,1762-06-30 00:00:00.000,52,4
4001097,mf,1762-06-30 00:00:00.000,52,4
4001098,mf,1762-06-30 00:00:00.000,52,4
4001099,mf,1762-06-30 00:00:00.000,52,4
4001100,mf,1762-06-30 00:00:00.000,52,4
4001101,mf,1762-06-30 00:00:00.000,52,5
4001102,mf,1762-06-30 00:00:00.000,52,5
4001103,mf,1762-06-30 00:00:00.000,52,5
4001104,mf,1762-06-30 00:00:00.000,52,5
4001105,mf,1762-06-30 00:00:00.000,52,5
4001106,mf,1762-06-30 00:00:00.000,52,5
4001107,mf,1762-06-30 00:00:00.000,52,5
4001108,mf,1762-06-30 00:00:00.000,52,5
4001109,mf,1762-06-30 00:00:00.000,52,5
4001110,mf,1762-06-30 00:00:00.000,52,9
4001111,mf,1762-06-30 00:00:00.000,52,13
4001112,mf,1762-06-30 00:00:00.000,52,15
4001113,mf,1762-07-03 00:00:00.000,53,1
4001114,mf,1762-07-03 00:00:00.000,53,1
4001115,mf,1762-07-03 00:00:00.000,53,1
4001116,mf,1762-07-03 00:00:00.000,53,1
4001117,mf,1762-07-03 00:00:00.000,53,2
4001118,mf,1762-07-03 00:00:00.000,53,2
4001119,mf,1762-07-03 00:00:00.000,53,3
4001120,mf,1762-07-03 00:00:00.000,53,3
4001121,mf,1762-07-03 00:00:00.000,53,3
4001122,mf,1762-07-03 00:00:00.000,53,3
4001123,mf,1762-07-03 00:00:00.000,53,3
4001124,mf,1762-07-03 00:00:00.000,53,3
4001125,mf,1762-07-03 00:00:00.000,53,3
4001126,mf,1762-07-03 00:00:00.000,53,3
4001127,mf,1762-07-03 00:00:00.000,53,4
4001128,mf,1762-07-03 00:00:00.000,53,4
4001129,mf,1762-07-03 00:00:00.000,53,4
4001130,mf,1762-07-03 00:00:00.000,53,4
4001131,mf,1762-07-03 00:00:00.000,53,4
4001132,mf,1762-07-03 00:00:00.000,53,4
4001133,mf,1762-07-03 00:00:00.000,53,4
4001134,mf,1762-07-03 00:00:00.000,53,5
4001135,mf,1762-07-03 00:00:00.000,53,5
4001136,mf,1762-07-03 00:00:00.000,53,9
4001137,mf,1762-07-07 00:00:00.000,54,1
4001138,mf,1762-07-07 00:00:00.000,54,1
4001139,mf,1762-07-07 00:00:00.000,54,1
4001140,mf,1762-07-07 00:00:00.000,54,1
4001141,mf,1762-07-07 00:00:00.000,54,1
4001142,mf,1762-07-07 00:00:00.000,54,1
4001143,mf,1762-07-07 00:00:00.000,54,2
4001144,mf,1762-07-07 00:00:00.000,54,2
4001145,mf,1762-07-07 00:00:00.000,54,2
4001146,mf,1762-07-07 00:00:00.000,54,2
4001147,mf,1762-07-07 00:00:00.000,54,2
4001148,mf,1762-07-07 00:00:00.000,54,2
4001149,mf,1762-07-07 00:00:00.000,54,2
4001150,mf,1762-07-07 00:00:00.000,54,2
4001151,mf,1762-07-07 00:00:00.000,54,4
4001152,mf,1762-07-07 00:00:00.000,54,4
4001153,mf,1762-07-07 00:00:00.000,54,5
4001154,mf,1762-07-07 00:00:00.000,54,5
4001155,mf,1762-07-07 00:00:00.000,54,5
4001156,mf,1762-07-07 00:00:00.000,54,6
4001157,mf,1762-07-07 00:00:00.000,54,6
4001158,mf,1762-07-07 00:00:00.000,54,9
4001159,mf,1762-07-10 00:00:00.000,55,1
4001160,mf,1762-07-10 00:00:00.000,55,2
4001161,mf,1762-07-10 00:00:00.000,55,3
4001162,mf,1762-07-10 00:00:00.000,55,3
4001163,mf,1762-07-10 00:00:00.000,55,3
4001164,mf,1762-07-10 00:00:00.000,55,4
4001165,mf,1762-07-10 00:00:00.000,55,4
4001166,mf,1762-07-10 00:00:00.000,55,4
4001167,mf,1762-07-10 00:00:00.000,55,4
4001168,mf,1762-07-10 00:00:00.000,55,4
4001169,mf,1762-07-10 00:00:00.000,55,5
4001170,mf,1762-07-10 00:00:00.000,55,9
4001171,mf,1762-07-10 00:00:00.000,55,13
4001172,mf,1762-07-14 00:00:00.000,56,1
4001173,mf,1762-07-14 00:00:00.000,56,1
4001174,mf,1762-07-14 00:00:00.000,56,1
4001175,mf,1762-07-14 00:00:00.000,56,2
4001176,mf,1762-07-14 00:00:00.000,56,2
4001177,mf,1762-07-14 00:00:00.000,56,2
4001178,mf,1762-07-14 00:00:00.000,56,2
4001179,mf,1762-07-14 00:00:00.000,56,2
4001180,mf,1762-07-14 00:00:00.000,56,2
4001181,mf,1762-07-14 00:00:00.000,56,3
4001182,mf,1762-07-14 00:00:00.000,56,3
4001183,mf,1762-07-14 00:00:00.000,56,3
4001184,mf,1762-07-14 00:00:00.000,56,3
4001185,mf,1762-07-14 00:00:00.000,56,4
4001186,mf,1762-07-14 00:00:00.000,56,4
4001187,mf,1762-07-14 00:00:00.000,56,4
4001188,mf,1762-07-14 00:00:00.000,56,4
4001189,mf,1762-07-14 00:00:00.000,56,5
4001190,mf,1762-07-14 00:00:00.000,56,5
4001191,mf,1762-07-14 00:00:00.000,56,5
4001192,mf,1762-07-14 00:00:00.000,56,5
4001193,mf,1762-07-14 00:00:00.000,56,5
4001194,mf,1762-07-14 00:00:00.000,56,5
4001195,mf,1762-07-14 00:00:00.000,56,5
4001196,mf,1762-07-14 00:00:00.000,56,6
4001197,mf,1762-07-14 00:00:00.000,56,6
4001198,mf,1762-07-14 00:00:00.000,56,9
4001199,mf,1762-07-14 00:00:00.000,56,13
4001200,mf,1762-07-14 00:00:00.000,56,14
4001201,mf,1762-07-17 00:00:00.000,57,1
4001202,mf,1762-07-17 00:00:00.000,57,1
4001203,mf,1762-07-17 00:00:00.000,57,1
4001204,mf,1762-07-17 00:00:00.000,57,1
4001205,mf,1762-07-17 00:00:00.000,57,1
4001206,mf,1762-07-17 00:00:00.000,57,2
4001207,mf,1762-07-17 00:00:00.000,57,2
4001208,mf,1762-07-17 00:00:00.000,57,2
4001209,mf,1762-07-17 00:00:00.000,57,2
4001210,mf,1762-07-17 00:00:00.000,57,2
4001211,mf,1762-07-17 00:00:00.000,57,3
4001212,mf,1762-07-17 00:00:00.000,57,3
4001213,mf,1762-07-17 00:00:00.000,57,3
4001214,mf,1762-07-17 00:00:00.000,57,3
4001215,mf,1762-07-17 00:00:00.000,57,3
4001216,mf,1762-07-17 00:00:00.000,57,3
4001217,mf,1762-07-17 00:00:00.000,57,3
4001218,mf,1762-07-17 00:00:00.000,57,4
4001219,mf,1762-07-17 00:00:00.000,57,4
4001220,mf,1762-07-17 00:00:00.000,57,4
4001221,mf,1762-07-17 00:00:00.000,57,4
4001222,mf,1762-07-17 00:00:00.000,57,4
4001223,mf,1762-07-17 00:00:00.000,57,4
4001224,mf,1762-07-17 00:00:00.000,57,5
4001225,mf,1762-07-17 00:00:00.000,57,5
4001226,mf,1762-07-17 00:00:00.000,57,5
4001227,mf,1762-07-17 00:00:00.000,57,9
4001228,mf,1762-07-17 00:00:00.000,57,10
4001229,mf,1762-07-17 00:00:00.000,57,13
4001230,mf,1762-07-17 00:00:00.000,57,17
4001231,mf,1762-07-21 00:00:00.000,58,1
4001232,mf,1762-07-21 00:00:00.000,58,1
4001233,mf,1762-07-21 00:00:00.000,58,1
4001234,mf,1762-07-21 00:00:00.000,58,2
4001235,mf,1762-07-21 00:00:00.000,58,2
4001236,mf,1762-07-21 00:00:00.000,58,2
4001237,mf,1762-07-21 00:00:00.000,58,2
4001238,mf,1762-07-21 00:00:00.000,58,2
4001239,mf,1762-07-21 00:00:00.000,58,2
4001240,mf,1762-07-21 00:00:00.000,58,3
4001241,mf,1762-07-21 00:00:00.000,58,3
4001242,mf,1762-07-21 00:00:00.000,58,3
4001243,mf,1762-07-21 00:00:00.000,58,3
4001244,mf,1762-07-21 00:00:00.000,58,3
4001245,mf,1762-07-21 00:00:00.000,58,3
4001246,mf,1762-07-21 00:00:00.000,58,3
4001247,mf,1762-07-21 00:00:00.000,58,4
4001248,mf,1762-07-21 00:00:00.000,58,4
4001249,mf,1762-07-21 00:00:00.000,58,4
4001250,mf,1762-07-21 00:00:00.000,58,4
4001251,mf,1762-07-21 00:00:00.000,58,5
4001252,mf,1762-07-21 00:00:00.000,58,5
4001253,mf,1762-07-21 00:00:00.000,58,5
4001254,mf,1762-07-21 00:00:00.000,58,5
4001255,mf,1762-07-21 00:00:00.000,58,5
4001256,mf,1762-07-21 00:00:00.000,58,5
4001257,mf,1762-07-21 00:00:00.000,58,5
4001258,mf,1762-07-21 00:00:00.000,58,6
4001259,mf,1762-07-21 00:00:00.000,58,9
4001260,mf,1762-07-21 00:00:00.000,58,13
4001261,mf,1762-07-21 00:00:00.000,58,15
4001262,mf,1762-07-24 00:00:00.000,59,1
4001263,mf,1762-07-24 00:00:00.000,59,1
4001264,mf,1762-07-24 00:00:00.000,59,2
4001265,mf,1762-07-24 00:00:00.000,59,2
4001266,mf,1762-07-24 00:00:00.000,59,2
4001267,mf,1762-07-24 00:00:00.000,59,3
4001268,mf,1762-07-24 00:00:00.000,59,4
4001269,mf,1762-07-24 00:00:00.000,59,4
4001270,mf,1762-07-24 00:00:00.000,59,4
4001271,mf,1762-07-24 00:00:00.000,59,5
4001272,mf,1762-07-24 00:00:00.000,59,5
4001273,mf,1762-07-24 00:00:00.000,59,9
4001274,mf,1762-07-24 00:00:00.000,59,9
4001275,mf,1762-07-24 00:00:00.000,59,9
4001276,mf,1762-07-28 00:00:00.000,60,1
4001277,mf,1762-07-28 00:00:00.000,60,1
4001278,mf,1762-07-28 00:00:00.000,60,1
4001279,mf,1762-07-28 00:00:00.000,60,1
4001280,mf,1762-07-28 00:00:00.000,60,2
4001281,mf,1762-07-28 00:00:00.000,60,2
4001282,mf,1762-07-28 00:00:00.000,60,3
4001283,mf,1762-07-28 00:00:00.000,60,3
4001284,mf,1762-07-28 00:00:00.000,60,3
4001285,mf,1762-07-28 00:00:00.000,60,3
4001286,mf,1762-07-28 00:00:00.000,60,4
4001287,mf,1762-07-28 00:00:00.000,60,5
4001288,mf,1762-07-28 00:00:00.000,60,5
4001289,mf,1762-07-28 00:00:00.000,60,9
4001290,mf,1762-07-28 00:00:00.000,60,11
4001291,mf,1762-07-28 00:00:00.000,60,17
4001292,mf,1762-07-28 00:00:00.000,60,19
4001293,mf,1762-07-31 00:00:00.000,61,1
4001294,mf,1762-07-31 00:00:00.000,61,2
4001295,mf,1762-07-31 00:00:00.000,61,3
4001296,mf,1762-07-31 00:00:00.000,61,3
4001297,mf,1762-07-31 00:00:00.000,61,3
4001298,mf,1762-07-31 00:00:00.000,61,3
4001299,mf,1762-07-31 00:00:00.000,61,3
4001300,mf,1762-07-31 00:00:00.000,61,3
4001301,mf,1762-07-31 00:00:00.000,61,4
4001302,mf,1762-07-31 00:00:00.000,61,4
4001303,mf,1762-07-31 00:00:00.000,61,3
4001304,mf,1762-07-31 00:00:00.000,61,5
4001305,mf,1762-07-31 00:00:00.000,61,5
4001306,mf,1762-07-31 00:00:00.000,61,5
4001307,mf,1762-07-31 00:00:00.000,61,5
4001308,mf,1762-07-31 00:00:00.000,61,9
4001309,mf,1762-07-31 00:00:00.000,61,9
4001310,mf,1762-07-31 00:00:00.000,61,10
4001311,mf,1762-07-31 00:00:00.000,61,10
4001312,mf,1762-07-31 00:00:00.000,61,10
4001313,mf,1762-07-31 00:00:00.000,61,10
4001314,mf,1762-07-31 00:00:00.000,61,10
4001315,mf,1762-07-31 00:00:00.000,61,10
4001316,mf,1762-07-31 00:00:00.000,61,13
4001317,mf,1762-07-31 00:00:00.000,61,15
4001318,mf,1762-07-31 00:00:00.000,61,17
4001319,mf,1762-08-04 00:00:00.000,62,1
4001320,mf,1762-08-04 00:00:00.000,62,2
4001321,mf,1762-08-04 00:00:00.000,62,2
4001322,mf,1762-08-04 00:00:00.000,62,2
4001323,mf,1762-08-04 00:00:00.000,62,2
4001324,mf,1762-08-04 00:00:00.000,62,3
4001325,mf,1762-08-04 00:00:00.000,62,3
4001326,mf,1762-08-04 00:00:00.000,62,4
4001327,mf,1762-08-04 00:00:00.000,62,4
4001328,mf,1762-08-04 00:00:00.000,62,4
4001329,mf,1762-08-04 00:00:00.000,62,5
4001330,mf,1762-08-04 00:00:00.000,62,5
4001331,mf,1762-08-04 00:00:00.000,62,5
4001332,mf,1762-08-04 00:00:00.000,62,5
4001333,mf,1762-08-04 00:00:00.000,62,5
4001334,mf,1762-08-04 00:00:00.000,62,5
4001335,mf,1762-08-04 00:00:00.000,62,5
4001336,mf,1762-08-04 00:00:00.000,62,5
4001337,mf,1762-08-04 00:00:00.000,62,9
4001338,mf,1762-08-04 00:00:00.000,62,13
4001339,mf,1762-08-07 00:00:00.000,63,1
4001340,mf,1762-08-07 00:00:00.000,63,2
4001341,mf,1762-08-07 00:00:00.000,63,2
4001342,mf,1762-08-07 00:00:00.000,63,2
4001343,mf,1762-08-07 00:00:00.000,63,2
4001344,mf,1762-08-07 00:00:00.000,63,3
4001345,mf,1762-08-07 00:00:00.000,63,4
4001346,mf,1762-08-07 00:00:00.000,63,4
4001347,mf,1762-08-07 00:00:00.000,63,4
4001348,mf,1762-08-07 00:00:00.000,63,5
4001349,mf,1762-08-07 00:00:00.000,63,5
4001350,mf,1762-08-07 00:00:00.000,63,5
4001351,mf,1762-08-07 00:00:00.000,63,9
4001352,mf,1762-08-07 00:00:00.000,63,12
4001353,mf,1762-08-11 00:00:00.000,64,1
4001354,mf,1762-08-11 00:00:00.000,64,2
4001355,mf,1762-08-11 00:00:00.000,64,2
4001356,mf,1762-08-11 00:00:00.000,64,2
4001357,mf,1762-08-11 00:00:00.000,64,2
4001358,mf,1762-08-11 00:00:00.000,64,2
4001359,mf,1762-08-11 00:00:00.000,64,3
4001360,mf,1762-08-11 00:00:00.000,64,3
4001361,mf,1762-08-11 00:00:00.000,64,3
4001362,mf,1762-08-11 00:00:00.000,64,4
4001363,mf,1762-08-11 00:00:00.000,64,4
4001364,mf,1762-08-11 00:00:00.000,64,4
4001365,mf,1762-08-11 00:00:00.000,64,4
4001366,mf,1762-08-11 00:00:00.000,64,4
4001367,mf,1762-08-11 00:00:00.000,64,4
4001368,mf,1762-08-11 00:00:00.000,64,5
4001369,mf,1762-08-11 00:00:00.000,64,5
4001370,mf,1762-08-11 00:00:00.000,64,9
4001371,mf,1762-08-11 00:00:00.000,64,11
4001372,mf,1762-08-11 00:00:00.000,64,11
4001373,mf,1762-08-11 00:00:00.000,64,14
4001374,mf,1762-08-14 00:00:00.000,65,1
4001375,mf,1762-08-14 00:00:00.000,65,1
4001376,mf,1762-08-14 00:00:00.000,65,2
4001377,mf,1762-08-14 00:00:00.000,65,2
4001378,mf,1762-08-14 00:00:00.000,65,2
4001379,mf,1762-08-14 00:00:00.000,65,2
4001380,mf,1762-08-14 00:00:00.000,65,2
4001381,mf,1762-08-14 00:00:00.000,65,2
4001382,mf,1762-08-14 00:00:00.000,65,2
4001383,mf,1762-08-14 00:00:00.000,65,3
4001384,mf,1762-08-14 00:00:00.000,65,3
4001385,mf,1762-08-14 00:00:00.000,65,3
4001386,mf,1762-08-14 00:00:00.000,65,3
4001387,mf,1762-08-14 00:00:00.000,65,3
4001388,mf,1762-08-14 00:00:00.000,65,3
4001389,mf,1762-08-14 00:00:00.000,65,4
4001390,mf,1762-08-14 00:00:00.000,65,4
4001391,mf,1762-08-14 00:00:00.000,65,5
4001392,mf,1762-08-14 00:00:00.000,65,6
4001393,mf,1762-08-14 00:00:00.000,65,6
4001394,mf,1762-08-14 00:00:00.000,65,9
4001395,mf,1762-08-14 00:00:00.000,65,9
4001396,mf,1762-08-14 00:00:00.000,65,13
4001397,mf,1762-08-14 00:00:00.000,65,15
4001398,mf,1762-08-14 00:00:00.000,65,23
4001399,mf,1762-08-14 00:00:00.000,65,25
4001400,mf,1762-08-18 00:00:00.000,66,1
4001401,mf,1759-05-23 00:00:00.000,41,1
4001402,mf,1759-05-23 00:00:00.000,41,2
4001403,mf,1759-05-23 00:00:00.000,41,2
4001404,mf,1759-05-23 00:00:00.000,41,2
4001405,mf,1759-05-23 00:00:00.000,41,2
4001406,mf,1759-05-23 00:00:00.000,41,2
4001407,mf,1759-05-23 00:00:00.000,41,2
4001408,mf,1759-05-23 00:00:00.000,41,2
4001409,mf,1759-05-23 00:00:00.000,41,3
4001410,mf,1759-05-23 00:00:00.000,41,3
4001411,mf,1759-05-23 00:00:00.000,41,3
4001412,mf,1759-05-23 00:00:00.000,41,3
4001413,mf,1759-05-23 00:00:00.000,41,4
4001414,mf,1759-05-23 00:00:00.000,41,4
4001415,mf,1759-05-23 00:00:00.000,41,4
4001416,mf,1759-05-23 00:00:00.000,41,4
4001417,mf,1759-05-23 00:00:00.000,41,4
4001418,mf,1759-05-23 00:00:00.000,41,4
4001419,mf,1759-05-23 00:00:00.000,41,4
4001420,mf,1759-05-23 00:00:00.000,41,4
4001421,mf,1759-05-23 00:00:00.000,41,5
4001422,mf,1759-05-23 00:00:00.000,41,5
4001423,mf,1759-05-23 00:00:00.000,41,5
4001424,mf,1759-05-23 00:00:00.000,41,5
4001425,mf,1759-05-23 00:00:00.000,41,5
4001426,mf,1759-05-23 00:00:00.000,41,5
4001427,mf,1759-05-23 00:00:00.000,41,6
4001428,mf,1759-05-23 00:00:00.000,41,6
4001429,mf,1759-05-23 00:00:00.000,41,6
4001430,mf,1759-05-23 00:00:00.000,41,6
4001431,mf,1759-05-23 00:00:00.000,41,6
4001432,mf,1759-05-23 00:00:00.000,41,6
4001433,mf,1759-05-23 00:00:00.000,41,6
4001434,mf,1759-05-23 00:00:00.000,41,7
4001435,mf,1759-05-23 00:00:00.000,41,8
4001436,mf,1759-05-23 00:00:00.000,41,8
4001437,mf,1759-05-23 00:00:00.000,41,8
4001438,mf,1759-05-23 00:00:00.000,41,8
4001439,mf,1759-05-23 00:00:00.000,41,9
4001440,mf,1759-05-23 00:00:00.000,41,9
4001441,mf,1759-05-23 00:00:00.000,41,9
4001442,mf,1759-05-23 00:00:00.000,41,9
4001443,mf,1759-05-23 00:00:00.000,41,9
4001444,jb,1759-05-23 00:00:00.000,41,9
4001445,jb,1759-05-23 00:00:00.000,41,9
4001446,jb,1759-05-23 00:00:00.000,41,9
4001447,jb,1759-05-23 00:00:00.000,41,9
4001448,jb,1759-05-23 00:00:00.000,41,10
4001449,jb,1759-05-23 00:00:00.000,41,10
4001450,jb,1759-05-23 00:00:00.000,41,10
4001451,jb,1759-05-23 00:00:00.000,41,10
4001452,jb,1759-05-23 00:00:00.000,41,10
4001453,jb,1759-05-23 00:00:00.000,41,10
4001454,jb,1759-05-23 00:00:00.000,41,11
4001455,jb,1759-05-23 00:00:00.000,41,11
4001456,jb,1759-05-23 00:00:00.000,41,11
4001457,jb,1759-05-23 00:00:00.000,41,11
4001458,jb,1759-05-23 00:00:00.000,41,11
4001459,jb,1759-05-23 00:00:00.000,41,11
4001460,jb,1759-05-23 00:00:00.000,41,11
4001461,jb,1759-05-23 00:00:00.000,41,11
4001462,jb,1759-05-23 00:00:00.000,41,12
4001463,jb,1759-05-23 00:00:00.000,41,12
4001464,jb,1759-05-23 00:00:00.000,41,12
4001465,jb,1759-05-23 00:00:00.000,41,13
4001466,mf,1762-08-18 00:00:00.000,66,1
4001467,mf,1762-08-18 00:00:00.000,66,1
4001468,mf,1762-08-18 00:00:00.000,66,2
4001469,mf,1762-08-18 00:00:00.000,66,2
4001470,mf,1762-08-18 00:00:00.000,66,2
4001471,mf,1762-08-18 00:00:00.000,66,2
4001472,mf,1762-08-18 00:00:00.000,66,2
4001473,mf,1762-08-18 00:00:00.000,66,2
4001474,mf,1762-08-18 00:00:00.000,66,2
4001475,mf,1762-08-18 00:00:00.000,66,3
4001476,mf,1762-08-18 00:00:00.000,66,2
4001477,mf,1762-08-18 00:00:00.000,66,3
4001478,mf,1762-08-18 00:00:00.000,66,3
4001479,mf,1762-08-18 00:00:00.000,66,3
4001480,mf,1762-08-18 00:00:00.000,66,4
4001481,mf,1762-08-18 00:00:00.000,66,4
4001482,mf,1762-08-18 00:00:00.000,66,5
4001483,mf,1762-08-18 00:00:00.000,66,5
4001484,mf,1762-08-18 00:00:00.000,66,5
4001485,mf,1762-08-18 00:00:00.000,66,9
4001486,mf,1762-08-21 00:00:00.000,67,1
4001487,mf,1762-08-21 00:00:00.000,67,1
4001488,mf,1762-08-21 00:00:00.000,67,2
4001489,mf,1762-08-21 00:00:00.000,67,2
4001490,mf,1762-08-21 00:00:00.000,67,2
4001491,mf,1762-08-21 00:00:00.000,67,3
4001492,mf,1762-08-21 00:00:00.000,67,3
4001493,mf,1762-08-21 00:00:00.000,67,4
4001494,mf,1762-08-21 00:00:00.000,67,4
4001495,mf,1762-08-21 00:00:00.000,67,5
4001496,mf,1762-08-21 00:00:00.000,67,5
4001497,mf,1762-08-21 00:00:00.000,67,9
4001498,mf,1762-08-21 00:00:00.000,67,13
4001499,mf,1762-08-21 00:00:00.000,67,15
4001500,mf,1756-11-03 00:00:00.000,88,1
4001501,mf,1756-11-03 00:00:00.000,88,1
4001502,mf,1756-11-03 00:00:00.000,88,1
4001503,mf,1756-11-03 00:00:00.000,88,1
4001504,mf,1756-11-03 00:00:00.000,88,2
4001505,mf,1756-11-03 00:00:00.000,88,2
4001506,mf,1756-11-03 00:00:00.000,88,2
4001507,mf,1756-11-03 00:00:00.000,88,2
4001508,mf,1756-11-03 00:00:00.000,88,2
4001509,mf,1756-11-03 00:00:00.000,88,2
4001510,mf,1756-11-03 00:00:00.000,88,2
4001511,mf,1756-11-03 00:00:00.000,88,2
4001512,mf,1756-11-03 00:00:00.000,88,2
4001513,mf,1756-11-03 00:00:00.000,88,3
4001514,mf,1756-11-03 00:00:00.000,88,3
4001515,mf,1756-11-03 00:00:00.000,88,3
4001516,mf,1756-11-03 00:00:00.000,88,3
4001517,mf,1756-11-03 00:00:00.000,88,3
4001518,mf,1756-11-03 00:00:00.000,88,3
4001519,mf,1756-11-03 00:00:00.000,88,4
4001520,mf,1756-11-03 00:00:00.000,88,4
